,places/Abandoned_mine_shaft.txt,places/Biome.txt,places/biomes.txt,places/Cavern.txt,places/Desert_temple.txt,places/Dungeon.txt,places/dungeons.txt,places/Generated_Structures.txt,places/huge-mushroom.txt,places/Huge_mushroom.txt,places/Huge_Mushrooms.txt,places/Jungle_temple.txt,places/Moss_Stone_Boulder.txt,places/Nether_fortress.txt,places/Nether_Portal.txt,places/Obsidian_pillar.txt,places/Ocean_monument.txt,places/Ocean_monument_structure.txt,places/Stronghold.txt,places/The_End.txt,places/The_Nether.txt,places/The_Overworld.txt,places/The_Void.txt,places/Tree.txt,places/Village.txt,places/Village_structures.txt
surround,0.00325833812584512,0.0,0.0,0.0006311087785936256,0.0,0.0,0.0,0.001236809870917486,0.0,0.0,0.003174174410417386,0.0,0.0,0.0,0.0,0.009249475970140985,0.0,0.0,0.0009463160233477574,0.0,0.000719231827109625,0.0013072967556582243,0.004268988909295839,0.0017101416803640389,0.0,0.0
cobweb,0.008179864580883985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023756702413128407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillar,0.003619361534194835,0.0,0.0,0.0014020710858803176,0.0,0.0,0.0,0.0022897470525459775,0.0,0.0,0.0,0.0,0.0,0.0014587960992785288,0.0,0.09246884951878416,0.006456158412347543,0.011693321879706389,0.0052558385315040505,0.003556494212260929,0.0,0.0,0.0,0.0,0.0,0.0
two,0.004828218113241659,0.0019785014852864535,0.0,0.0003117264812657857,0.0,0.0010729373584981463,0.0,0.001527258066014615,0.0,0.0,0.001567834664078472,0.0,0.0,0.0038920597920482376,0.0014244168380061597,0.004568636494250171,0.002870832391657202,0.009656436226483317,0.0032719277863111785,0.0010543007294423472,0.0010657605199797641,0.0,0.0,0.001858336037223827,0.0010325229500978514,0.0
tall,0.003619361534194835,0.002224706507630818,0.0011498332671810306,0.0,0.0,0.0,0.0,0.0022897470525459775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032280792061737716,0.00334094910848754,0.0,0.0,0.0007989226128991943,0.0,0.0,0.004939025361970844,0.0011610102612727052,0.0
staircas,0.005554307078762981,0.0,0.0,0.002151631795735036,0.0,0.0,0.0,0.000351386788591763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011291924622171604,0.0018192767602896115,0.0,0.0,0.0,0.0,0.0,0.0
diagon,0.007090159760990877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006984336480976087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005954042709826136,0.0,0.0
section,0.005554307078762981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02014814292998602,0.0,0.0,0.01981536579450577,0.01025410537617781,0.0,0.0,0.0,0.0,0.0,0.0017491098236104498,0.0,0.0
tunnel,0.004464602258869872,0.0,0.0,0.003459002190290965,0.0,0.0,0.0,0.0022595830267752625,0.0,0.0,0.0,0.0,0.0,0.0071978931074299,0.0005644899407766504,0.0,0.0,0.0,0.0,0.0,0.0009854974885799717,0.0,0.002924702224172819,0.0,0.0,0.0
stack,0.00723872306838967,0.0,0.0,0.0,0.007674790723111937,0.0024129076894632232,0.03363400286496576,0.00022897470525459776,0.009523369883994381,0.0,0.0,0.012655780728840216,0.0,0.0029175921985570576,0.0,0.0,0.0,0.0,0.00735817394410567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
item,0.0018390447567488669,0.0,0.0,0.0003562052940438011,0.001949830585468678,0.0036780895134977338,0.026411625178524523,0.001047105282059743,0.0016129827766833914,0.0,0.0,0.003215283548223184,0.0,0.0007412333065369478,0.0006975687008357771,0.0,0.0,0.0,0.002136448034242908,0.0006023670170988844,0.002029714948920154,0.0,0.0,0.00019304485716966236,0.001179848884038155,0.0
chosen,0.002625557502121005,0.0,0.00083411213063772,0.0,0.0027837236167066073,0.0035007433361613403,0.0,0.0,0.0,0.0,0.0,0.004590378679204935,0.0,0.0021164799406410543,0.0009959011214941743,0.007453195489891885,0.0,0.0012117957702096945,0.0015250763048623658,0.0,0.0,0.001053415168024233,0.0,0.000826815722337907,0.0,0.0
follow,0.0016094060377472195,0.0014838761139648402,0.0,0.0003117264812657857,0.001706358208695847,0.004291749433992585,0.007477944213788681,0.00020363440880194868,0.0,0.0,0.0,0.00281379598652494,0.0,0.0006486766320080396,0.00040697623943033133,0.0,0.0,0.0,0.0009348365103746224,0.0005271503647211736,0.0003552535066599213,0.0,0.0010543007294423472,0.001013637838485724,0.002065045900195703,0.0
list,0.00723872306838967,0.0,0.0,0.0,0.007674790723111937,0.0,0.0,0.0,0.0031744566279981274,0.0,0.0,0.012655780728840216,0.0,0.008752776595671172,0.0,0.0,0.0,0.00835237277121885,0.0052558385315040505,0.0,0.0,0.0,0.0,0.0,0.0023220205225454103,0.013650163500391947
chanc,0.0016094060377472195,0.0,0.0005112914488150011,0.0,0.003412716417391694,0.0053646867924907315,0.009517383544821956,0.0011199892484107176,0.0,0.0,0.001567834664078472,0.00281379598652494,0.0,0.0025947065280321584,0.00020348811971516566,0.004568636494250171,0.0,0.004456816719915377,0.0014022547655619336,0.0005271503647211736,0.0007105070133198426,0.0,0.0,0.0011825774782333446,0.0,0.0
per,0.00325833812584512,0.002002796892254043,0.0,0.0,0.0034546235551128975,0.0,0.015139542267926765,0.0008245399139449908,0.0,0.0,0.0,0.005696697120682858,0.0,0.00262656874877286,0.0,0.0,0.0,0.0,0.012302108303520848,0.0,0.0,0.0,0.0,0.0003420283360728078,0.0031356060700720957,0.0
whole,0.003619361534194835,0.0,0.0011498332671810306,0.0007010355429401588,0.0038373953615559687,0.0,0.0,0.0,0.0,0.0,0.0,0.006327890364420108,0.0,0.0014587960992785288,0.0004576204238637147,0.0,0.0,0.0,0.00420467082520324,0.002370996141507286,0.0,0.0,0.0,0.0,0.0,0.0
bedrock,0.008786248729925929,0.0,0.0009304330784999779,0.002269082577354312,0.0,0.00780999887104527,0.0,0.0007411357663393067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016627739531902833,0.0,0.0,0.002551781809351425,0.0028778779959062594,0.0045253588776207115,0.0011750606204156257,0.007674341322416692,0.0,0.0,0.0
layer,0.004689690972774421,0.0,0.001489865724202704,0.0013625221021413578,0.0,0.0015632303242581404,0.0,0.0017801271269769188,0.0,0.0023098477925605353,0.0,0.008199194813327464,0.0,0.0,0.0005929494333392945,0.0,0.0,0.002164472756665117,0.0006810112303698828,0.0,0.0015527739341293233,0.0,0.009216464641283725,0.001230694251304619,0.0,0.0
cut,0.003619361534194835,0.0,0.0,0.002103106628820476,0.0,0.0024129076894632232,0.0,0.0004579494105091955,0.0,0.0,0.003525872490876149,0.0,0.0,0.0014587960992785288,0.0,0.0,0.0,0.0,0.00210233541260162,0.0,0.0007989226128991943,0.0,0.0,0.0007598500556878221,0.0,0.0
top,0.0027857937888281616,0.0008561694531439286,0.0004425087606802856,0.0,0.0014768063458848084,0.0,0.0,0.0014980400819866752,0.008551739072681799,0.0041163221655819105,0.0027138360156849987,0.0,0.0,0.0005614118780539196,0.0,0.003954029893820617,0.0012423134463693153,0.0032143774486478793,0.0020226885595452,0.0018249368740710537,0.0006149243814804637,0.0,0.0018249368740710537,0.0017545516347927668,0.0,0.0
see,0.002928749576641976,0.0,0.0009304330784999779,0.000567270644338578,0.0,0.0,0.0024742076423471416,0.0009264197079241333,0.0,0.0,0.002853099218573733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008505939364504749,0.0,0.0006464798396601017,0.0,0.001918585330604173,0.0003074313670908476,0.0009394773854598805,0.0
differ,0.0036780895134977338,0.002826005912582659,0.001168490531363901,0.0,0.001949830585468678,0.0,0.0,0.0008144152193798001,0.0,0.0018115963275436597,0.0017915417556520325,0.0,0.0,0.0,0.0009300916011143693,0.0,0.003280458214741222,0.0008487898877302462,0.0,0.0006023670170988844,0.0004059429897840308,0.00147570764675289,0.0,0.0015443588573572989,0.00235969776807631,0.0
anomal,0.009715717263111882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
even,0.0016094060377472195,0.0,0.0010225828976300022,0.0012469059250631428,0.0,0.0010729373584981463,0.001359626220688851,0.0012218064528116922,0.0014115720729743055,0.0015853850521092012,0.0,0.0,0.0,0.0019460298960241188,0.0020348811971516566,0.0,0.0,0.0,0.0009348365103746224,0.0010543007294423472,0.0010657605199797641,0.0,0.0010543007294423472,0.0011825774782333446,0.002581307375244629,0.0
somehow,0.007090159760990877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322335207073935,0.0,0.0,0.00464467041414787,0.0,0.0,0.0
meet,0.008179864580883985,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfectli,0.008179864580883985,0.0,0.0,0.0,0.0,0.0,0.0034551747989653957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elsewher,0.008179864580883985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017172836972989044,0.0,0.0
less,0.0040184543965350854,0.0012350081032424477,0.0012766208913180055,0.0015566719892667097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015242413228236532,0.0,0.0,0.0,0.0,0.0,0.0,0.0016122674174548063,0.0,0.0012654536310360985,0.0012890303289006834,0.0
common,0.00325833812584512,0.0010013984461270215,0.002070279820031556,0.003786652671561753,0.0,0.0,0.0,0.0028858896988074676,0.0,0.0,0.0,0.0,0.0,0.00131328437438643,0.0,0.0,0.0,0.0,0.0,0.0,0.00143846365421925,0.0,0.0,0.0013681133442912312,0.0010452020233573652,0.012288589503187309
origin,0.0040184543965350854,0.0012350081032424477,0.0,0.0,0.0,0.0,0.0,0.0010168914073187276,0.0,0.0,0.0,0.0,0.0,0.0,0.002032321763764871,0.0,0.0,0.0,0.0011670758643402227,0.0013162183135052886,0.0017740333790723455,0.0,0.0,0.0,0.0012890303289006834,0.0
world,0.0018390447567488669,0.003391207095099191,0.001168490531363901,0.0003562052940438011,0.0,0.0,0.0,0.0025595906894793716,0.0,0.0,0.0017915417556520325,0.0,0.0,0.0,0.005115503806129032,0.0,0.003280458214741222,0.0,0.002136448034242908,0.003614202102593306,0.0024356579387041846,0.01180566117402312,0.0,0.0003860897143393247,0.002949622210095388,0.006935825939738583
lego,0.008179864580883985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002068471503212042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minecraft,0.0018390447567488669,0.003391207095099191,0.001168490531363901,0.0003562052940438011,0.0,0.0012260298378325778,0.0,0.0008144152193798001,0.0,0.0,0.0017915417556520325,0.0,0.0,0.0,0.0009300916011143693,0.0,0.001640229107370611,0.0,0.000534112008560727,0.001807101051296653,0.0,0.00442712294025867,0.0012047340341977688,0.00019304485716966236,0.0005899244420190775,0.0
micro,0.009715717263111882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world-,0.009715717263111882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
villag,0.00525111500424201,0.0,0.00333644852255088,0.0,0.008351170850119823,0.0,0.0,0.0044847768691872805,0.0023028145533553,0.002586370076716214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007625381524311829,0.0008599840949875252,0.0,0.001053415168024233,0.0,0.0002756052407793023,0.07495759303746674,0.05941261547656674
beneath,0.007090159760990877,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003272381428149635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use,0.0009938040320738297,0.0036651585257391067,0.0006314422730866211,0.002117393183523405,0.0,0.0,0.0029384797620359,0.0003143592912383071,0.008716420746428276,0.0,0.0029044014516696427,0.0,0.0,0.001201668386874005,0.0021361075172161626,0.0,0.0,0.003669430272272602,0.0005772591077392543,0.0019530838545967076,0.001754944912826027,0.0031898390816716238,0.0026041118061289436,0.000938878083581479,0.0009563703443529443,0.003748060920964158
superflat,0.004464602258869872,0.0013721245591870152,0.0,0.0,0.0,0.0,0.0,0.0002824478783469078,0.0,0.0,0.004349280429304967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129665016099191,0.0,0.0,0.0,0.0,0.0,0.0014321445885074678,0.01683792851916637
cart,0.019431434526223763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locat,0.0018390447567488669,0.0,0.0,0.0003562052940438011,0.001949830585468678,0.004904119351330311,0.0007768125052507213,0.0009307602507197715,0.0,0.0,0.0,0.0,0.0,0.0022236999196108436,0.003255320603900293,0.0,0.003280458214741222,0.0008487898877302462,0.002136448034242908,0.0012047340341977688,0.002029714948920154,0.0,0.0,0.00019304485716966236,0.0005899244420190775,0.0
loot,0.0040184543965350854,0.0,0.0,0.0007783359946333549,0.00852105992518283,0.0,0.0084869756854821,0.0022880056664671368,0.0,0.0,0.0,0.0,0.0,0.0016196518483744466,0.0,0.0,0.0,0.0,0.0011670758643402227,0.0,0.0008870166895361728,0.0,0.0,0.0,0.0,0.0
's,0.0036780895134977338,0.0022608047300661273,0.0,0.001068615882131403,0.005849491756406034,0.0036780895134977338,0.0,0.0009307602507197715,0.0,0.0018115963275436597,0.0,0.0,0.0,0.0,0.002092706102507331,0.0,0.0,0.0,0.000534112008560727,0.0024094680683955376,0.0024356579387041846,0.000737853823376445,0.004818936136791075,0.00019304485716966236,0.006489168862209853,0.0
above-ground,0.03271945832353594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023756702413128407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expos,0.0040184543965350854,0.0024700162064848954,0.0012766208913180055,0.0031133439785334194,0.0,0.0,0.0050921854112892595,0.0015253371109780914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008870166895361728,0.0,0.0,0.0008436357540240656,0.0,0.0
gold,0.004970402988508215,0.0,0.0,0.0028881578627281777,0.0,0.0,0.0,0.003458914516805141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00886612424977141,0.004588064297084506,0.0,0.0,0.0032914374305171457,0.0,0.0,0.0,0.0,0.0
nearbi,0.003619361534194835,0.001112353253815409,0.0,0.0007010355429401588,0.0,0.0,0.0015288183120438982,0.0006869241157637932,0.0,0.0,0.0,0.0,0.0,0.0,0.001372861271591144,0.0,0.0,0.0,0.0,0.001185498070753643,0.0007989226128991943,0.0,0.0,0.0,0.0011610102612727052,0.0
jungl,0.0040184543965350854,0.007410048619454686,0.008936346239226038,0.0007783359946333549,0.0,0.0,0.0,0.002033782814637455,0.0,0.0,0.0,0.09133334760866499,0.0,0.0,0.0,0.0,0.003584026894206968,0.0,0.0,0.0,0.0,0.0,0.0,0.016872715080481313,0.0,0.0
ravin,0.00651667625169024,0.0,0.001035139910015778,0.00567997900734263,0.0034546235551128975,0.0,0.0013763220243569786,0.005359509440642439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004731580116738788,0.0010672472273239597,0.0,0.0,0.0,0.0003420283360728078,0.0031356060700720957,0.0
go,0.002928749576641976,0.0,0.0009304330784999779,0.0017018119330157336,0.0,0.0,0.0,0.0003705678831696533,0.0,0.0,0.0,0.0,0.0,0.0011804425774556973,0.004073318376708955,0.0,0.0,0.0,0.0,0.0009592926653020865,0.0019394395189803052,0.0023501212408312514,0.001918585330604173,0.0003074313670908476,0.0,0.0
level,0.002625557502121005,0.0032276935066819336,0.0,0.00101709050705788,0.0,0.0070014866723226805,0.0,0.0033220569401387267,0.0,0.0,0.0,0.0,0.0,0.0,0.00033196704049805805,0.0,0.0,0.0012117957702096945,0.003812690762155915,0.0,0.0040568814915715855,0.002106830336048466,0.0034399363799501007,0.0013780262038965113,0.0,0.0
dungeon,0.008036908793070171,0.0,0.002553241782636011,0.0070050239517001935,0.0,0.13930641907988298,0.0339479027419284,0.0045760113329342735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008169531050381559,0.0,0.0,0.0016122674174548063,0.0,0.0,0.0,0.0
stronghold,0.008036908793070171,0.0,0.0,0.0007783359946333549,0.0,0.0026789695976900574,0.0,0.003559119925615547,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080804409412177,0.0,0.0,0.0,0.07352577945343404,0.003948654940515866,0.0,0.0016122674174548063,0.0,0.0,0.0,0.0
area,0.0011880968138448546,0.0003651426761991171,0.0003774459191998094,0.0020711064047654985,0.0,0.002376193627689709,0.0,0.0012026170480902627,0.001042051690548311,0.0011703640255785134,0.001157407966254766,0.0,0.0,0.0,0.0009013148242960965,0.0,0.003178961745152449,0.0005483523756207021,0.001035173461567794,0.0,0.0002622554839925097,0.003336782541011081,0.0031132263906207603,0.0006235736756561463,0.0007622297906562371,0.0
float,0.00325833812584512,0.0,0.0,0.0006311087785936256,0.0,0.0021722254172300798,0.0,0.005771779397614935,0.0,0.0,0.0,0.0,0.0,0.0,0.0008239475720527888,0.0,0.0,0.0,0.005677896140086545,0.004268988909295839,0.000719231827109625,0.0013072967556582243,0.0,0.0010260850082184235,0.0,0.0
region,0.0,0.0019192766304858924,0.0019839453978187506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023687623930853186,0.0,0.0,0.0,0.001813705858731993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vari,0.0,0.0018002092857589793,0.0,0.000567270644338578,0.0,0.0,0.0,0.00055585182475448,0.0025687371702109024,0.0,0.002853099218573733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008505939364504749,0.0,0.0,0.0011750606204156257,0.001918585330604173,0.0012297254683633905,0.0009394773854598805,0.01104556983190688
geograph,0.0,0.0059719426250559645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flora,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
height,0.0,0.004841540260022901,0.0,0.00050854525352894,0.0,0.0,0.0,0.0006644113880277453,0.0115140727667765,0.010345480306864855,0.0025577386736529346,0.0,0.0,0.0,0.0009959011214941743,0.007453195489891885,0.0,0.0,0.0,0.0,0.0005795544987959409,0.002106830336048466,0.0017199681899750503,0.004134078611689534,0.0,0.0
temperatur,0.0,0.07166331150067157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humid,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rate,0.0,0.0021790479358574986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857713247178002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001488510677456534,0.0,0.0
sky,0.0,0.0024700162064848954,0.0012766208913180055,0.0,0.0,0.0,0.0,0.0002542228518296819,0.0,0.0,0.0,0.0,0.0,0.0016196518483744466,0.0,0.0,0.0,0.0,0.0,0.003948654940515866,0.0008870166895361728,0.0,0.007897309881031732,0.0004218178770120328,0.0,0.0
foliag,0.0,0.021790479358574987,0.0022524695269573905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002977021354913068,0.0,0.0
color,0.0,0.04124450815143953,0.0,0.0,0.0,0.0,0.0,0.0006288935485100258,0.0,0.0,0.004842016195447117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032914374305171457,0.0,0.0032560456301890042,0.004695696819362035,0.0,0.0
separ,0.0,0.006828112078199893,0.0,0.0,0.0,0.0,0.0,0.000702773577183526,0.0,0.0,0.0,0.0,0.0,0.002238682547776224,0.0,0.0,0.004953841448626443,0.0,0.0016131320888816577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everi,0.0,0.0006403333375078835,0.0,0.0008071112794119912,0.0,0.0,0.0008800741390708351,0.0010544861479401331,0.0,0.0,0.0,0.0,0.0,0.0016795307997535022,0.0,0.0,0.0,0.0009616194701385874,0.0006051114817593751,0.0006824396239693201,0.0004599049639793244,0.0008359366822481337,0.0027297584958772803,0.00043741259397158804,0.0013366861164502354,0.007857804813132457
environ,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parallel,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
real,0.0,0.0017070280195499732,0.0,0.001075815897867518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000702268711107963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005830366078701499,0.0017816975319482706,0.0
exampl,0.0,0.0030551487519584835,0.0,0.0,0.0,0.0,0.0,0.0009433403227650386,0.0,0.0,0.004842016195447117,0.0,0.0,0.0,0.001885325271503116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010434881820804522,0.0031887883085447597,0.0
includ,0.0,0.0006403333375078835,0.0006619089493613381,0.0004035556397059956,0.0,0.002778011802622586,0.0,0.0007908646109550999,0.0,0.0,0.0,0.0,0.0,0.0041988269993837556,0.0021074572295757543,0.0,0.0037165293035085947,0.0028848584104157623,0.0,0.00204731887190796,0.0009198099279586488,0.002507810046744401,0.0,0.0006561188909573821,0.0006683430582251177,0.0
forest,0.0,0.011949196136849811,0.005293635627413094,0.0,0.0,0.0,0.0,0.002108320731550578,0.0,0.021885627892439207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247329470831349,0.0,0.0
desert,0.0,0.007200837143035917,0.002791299235499934,0.001134541288677156,0.0527880646585108,0.0019524997177613175,0.0012371038211735708,0.00333511094852688,0.0,0.0,0.0,0.010240925671966645,0.0,0.0,0.0,0.0,0.0026121280007887896,0.0,0.0,0.0,0.0,0.0,0.0,0.0012297254683633905,0.010334251240058686,0.0
ice,0.0,0.004582723127937725,0.0,0.0,0.0,0.0,0.0,0.005660041936590231,0.0,0.0,0.0,0.0,0.0,0.0,0.0006284417571677053,0.0,0.0,0.0,0.0,0.0,0.0010971458101723818,0.0,0.0,0.0010434881820804522,0.0015943941542723799,0.0
plain,0.0,0.004582723127937725,0.0,0.0,0.005269824855285817,0.0,0.0,0.003458914516805141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014435493828010655,0.0,0.0,0.0,0.0,0.0015652322731206784,0.011160759079906659,0.0
term,0.0,0.0019192766304858924,0.0,0.0,0.0,0.0,0.0,0.0007901551045230681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004090964331482336,0.0006555302686232134,0.0,0.0
analog,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scientif,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usag,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018055888372519834,0.0,0.0,0.0,0.0,0.0
earth,0.0,0.0021790479358574986,0.0,0.0013732958011016812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014223420797124554,0.0,0.0,0.0,0.0
climat,0.0,0.008957913937583946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defin,0.0,0.0021790479358574986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964569812747084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002274364734995858,0.0
distinct,0.0,0.0034140560390999463,0.0,0.0,0.005888903890736654,0.0,0.0,0.000702773577183526,0.0,0.0,0.0,0.0,0.0,0.0,0.000702268711107963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005830366078701499,0.0,0.0
commun,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plant,0.0,0.0030551487519584835,0.0015790449927390719,0.0,0.0,0.0,0.0,0.0,0.0,0.004896217869276749,0.0,0.0,0.0,0.0,0.0006284417571677053,0.0,0.0,0.0,0.0,0.0032560456301890042,0.0,0.0,0.0,0.005739185001442488,0.0,0.0
anim,0.0,0.0019192766304858924,0.0,0.0,0.0,0.0,0.0,0.00039507755226153406,0.0,0.0,0.0,0.0,0.0,0.0,0.003158349857447091,0.0,0.0,0.0,0.0,0.0,0.0,0.005011120442514838,0.0,0.0,0.0,0.0
soil,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
organ,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
